,label,text
8524,1,I asked who John would introduce to who.
3102,1,Cynthia nibbled the carrot .
4963,0,What did he refute the proof that you cannot square?
1655,0,Here's a razor for it to be announced that you will be shaved with.
4412,0,John can kicking the ball.
884,1,"Read Fred's story, I also want to."
5861,1,Robert thinks that students should eat asparagus.
6774,1,Fanny stopped talking because in came Aunt Norris.
1550,1,"Tom ordered bacon, and Dick ordered lettuce, and Harry ordered tomatoes."
2394,1,The sun dried the clothes.
2188,1,The rats ran through the maze.
2165,1,Margaret cut the string.
4515,1,May she live forever!
4900,1,The kid picked up the apple that fell down on the ground.
3623,1,What did you do?
5470,0,She is as brilliant the woman as her mother.
3300,1,A fire raged over the fields.
1916,0,And Toni danced Bartlett.
524,1,The box contained the ball.
1816,1,John tries to be easy to get along with.
3663,1,They put the book in the box.
1606,1,The boy who Mary loves hates her.
3543,1,They read the new book.
6983,1,Fiona may be here by 5 o'clock.
3071,1,Ellen and Helen talked together.
864,1,"Mary claimed that eaten cabbage, Holly hasn't."
3713,1,He took John to the school by the park.
6010,1,He always eats deep fried muffins.
654,1,John included her name in the list.
2872,1,The eggs mixed with the cream.
1472,0,Which packages didn't Sam pick up which are to be mailed tomorrow until it had stopped raining?
1155,0,I insist on seeing through all the students who had started out the term in my class.
2827,0,The naughty child spanked.
5601,1,Who do you think that Ciaran will question first?
8388,1,"After the executioner left, Poseidon wept."
3716,1,They told Angelica to arrive early for the award.
3325,0,I had to bulge the bag with groceries.
7817,1,The old house collapsed.
7175,1,I love but you hate ice milk tea.
7954,1,There are many fish in the sea.
888,1,Mag Wildwood came to introduce the bartender but I came not to.
6797,1,"Slamming the door, he ran down the steps."
821,1,John tried to kiss Mary.
5461,1,I have as many marbles too many as you.
2915,1,Smith inscribed his name under the picture.
6756,1,The girls wondered who Mr Bennet had received in his library.
4218,0,The crew has both agreed to change sponsor.
2442,1,The pillow remained stuffed with feathers.
6737,1,Sir Walter Elliott imagined that he was still handsome.
2684,1,Nora brought the book from horne.
7197,1,It is John who wants to look at your notes after class.
8031,0,That whether the world is round is unknown bothered Athena.
6783,1,Fanny regretted talking to Mary.
1143,1,He figured Ann out.
1796,0,Bob is too thin for me to be able to squeeze into jacket.
2731,1,Brown presented Jones with a plaque.
1869,1,Palmer is a guy who for for him to stay in school would be stupid.
2996,1,That the clown had a red nose amused the children.
6679,1,The piano Frank bought for Jane.
5846,1,I asked for him to eat the asparagus.
1918,0,The only girl for whom it bothers me to wear that old fedora is Annabelle.
4804,0,Kim has wondered that Gary stayed in the room.
4638,1,John will drive the car.
2140,1,A rabbit appeared out of the magician's hat.
786,0,John to love Mary would be doubtful.
1651,0,Here's a knife for you to say was on the table.
2440,0,Tuesday was slept on by George Washington.
5868,0,Some man has ever beaten the centaur.
935,0,"I'll turn the radio down, but I won't up."
7716,1,Nathan received the cloak from Benjamin
1971,1,Tom will force you to marry no student.
6323,1,Heidi thinks that she has won.
3156,1,The sailor drowned.
2619,0,Doug removed the scratches out of the drawer.
5309,0,"Because she's so pleasant, Mary I really like her."
3793,0,John gave Tom a book a record.
2098,1,"Ann copied the manuscript, but she didn't finish it."
8502,0,Agamemnon seemed that left.
3337,1,Snow caps the mountain.
5569,1,Mary swam as many more laps than Joan as Linda.
6001,0,I have not should eat plums.
798,0,Mary tried John to go abroad.
7914,1,David wrote that you said that Anson thought that Julie had fainted
1465,1,That Sam didn't pick those packages up which are to be mailed tomorrow is possible.
2627,0,The king banished at the general from the army.
4325,1,We believed John to try to leave the country.
6244,1,The cat thinks that he is out of the bag.
5170,1,I don't have any potatoes.
2803,0,The fence hit.
2058,1,I promise a good time to all who come.
6365,1,A lion is usually majestic.
3410,0,Ten pounds was weighed by the package.
4119,1,We know the defendants seem eager to testify against the criminal.
6629,1,Flora cooks.
7218,0,It is to be gentle that John promised.
5451,0,Not more reliable a man could be found.
3680,1,John suddenly got off the bus.
8257,0,Benjamin thought he would give the cloak to Lee and the cloak to Lee he gave.
7174,1,I love ice milk tea but you hate ice milk tea.
6538,0,Which table did you wonder on Kim put the book?
4996,1,John is tough to persuade.
7115,1,Pat remembered the appointment and that it was important to be on time.
4898,1,The teacher set us a problem the answer to which we can find in the textbook.
3938,1,The president looked weary.
4410,0,John wills leave the party early.
1854,0,"I, I like beer."
5043,1,I believe the problem to be obvious.
5802,1,Two or three books take a very long time to read.
404,1,His book is nice.
7040,0,Which books did Robin read and talk to Chris?
7324,1,"Two ships appeared, arrived, remained, emerged."
2233,0,This key won't open.
7603,1,Which picture of Bill did you put on his desk?
7970,1,"If one were to steal talismans from witches, then that would be dangerous."
188,0,The more people I ask what he will give to the more he reads.
7333,0,"They went me, ran me, swam me, jumped me, flew me, crawled me, danced me, walked me."
8061,1,Julie felt he was there
2102,0,I lent the book all the way to Tony.
8241,1,We took the car to the town
6961,1,I've been at work for six hours.
494,0,"Bill seems to be obnoxious, but I don't think that Sam turns out."
2815,0,The fly swatted.
3233,1,The builders destroyed the warehouse.
8267,1,What Jason asked was whether the potion was ready
3146,0,The heavy meal dozed Gloria.
7246,1,John knows that she left and whether she will come back.
6560,1,I know a man who Bill saw and Mary liked.
6225,1,I blew the building up.
3637,0,"John asked me to put the clothes in the cupboard, but I did so put the clothes in the suitcase."
3172,1,Marlene dressed herself.
444,0,Mickey slips all the time up.
5730,1,John said Mary went to the store quickly.
3333,1,The stream crawls through the valley.
8384,1,Anson believed the report.
5811,1,No one understands that phrase structure rules explain the little understood phenomenon of the infinite length of sentences.
1810,1,Sonatas are easy to play on this violin.
3671,1,This handsome man chased a dog.
2238,1,They pushed through the crowd.
4911,0,Every essay she's written and which I've read is on that pile.
3048,0,Ellen told a story at Helen.
6829,1,All the armies of Europe marched over these fields.
8547,0,Digitize is my happiest memory
1515,1,Tom told somebody that he wasn't sick.
2607,1,Leigh swaddled the baby with blankets.
7193,0,"Will put, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
3074,1,Ellen conferred with Helen.
5156,1,It was with a great deal of regret that I vetoed your proposal.
2503,1,The guests drank the teapot dry.
1056,0,We voted for me.
7285,1,My niece could write me letters before her third birthday.
5294,0,"He's a man to whom liberty, we could never grant it."
5920,1,Gwen looked at a fire truck.
5295,1,John would like that because he's such a nice guy.
2548,1,Cheryl stood the books on the shelf.
6439,1,Every student read any book on giraffes he found.
2366,1,The horse broke Penny's shin.
5333,1,I've never seen a taller man than my father.
1099,0,What table will he put the chair between and some sofa?
3133,0,Paul exhaled on Mary.
6724,1,The Labrador ate all the food which we left on the kitchen table.
599,1,The kettle bubbled water.
5704,1,John and the man went to the store.
6233,1,Jean is reluctant to leave.
2577,1,Tamara poured water over the flowers.
5773,1,The chef eats beans and serves salads with forks.
5339,0,Jack eats more caviar than he sleeps.
3373,1,The ball rolled down the hill.
7757,1,I bought a book about Harry
4299,0,Stephen persuaded there to be a fountain in the park.
4011,0,John made Mary to cook Korean food.
7778,1,"He might maybe do that, mightn't he?"
4504,0,John not left the town.
710,0,The lions ate raw the meat.
846,1,"José ate cabbage, and Holly has too."
3508,1,Is the boy who holding the plate can see the girl?
6634,1,On Wednesday Maisie drove her car from Morningside to Leith.
7682,1,John believes Bill to have visited Mary.
5022,1,John is eager to find a new home.
3444,1,Some sentences can go on and on and on.
3598,0,The umpire fell it off.
248,0,"He gets angry, the longer John has to wait."
5854,1,The peanut butter has got moldy.
7081,1,Either Dana or Lee is going to lead the parade.
3190,1,Brutus murdered Julius Caesar.
8490,1,I did not understand.
6331,1,Heidi said that pictures of herself were embarrassing.
6322,0,Heidi believes Bill's description of herself.
4672,1,You can rely on Ben.
6908,1,The answer is known to Sue.
4560,0,It has rain every day for the last week.
5107,1,It was not until I was perhaps twenty-five or thirty that I read them and enjoyed them.
7424,0,"Yes, she will use."
4123,1,Students study English for 4 hours a day.
6136,1,Bill was hit by the baseball.
1334,1,The curtain which Fred tore in rolling up was the kind gift of my maternal Aunt Priscilla.
2712,1,Nora pushed at the chair.
927,1,"While Truman didn't visit me, he did you."
4761,1,"The fact that he was sick for days, we talked about."
3874,1,This is the gold that John put under the bathtub.
7665,0,John believes Bill that Mary has slept.
2764,1,Michelle kept the papers in the desk.
7879,1,I have sent 0 letters to Environmental Heath.
4384,1,The boys will all be there.
6449,1,Confiscate any liquor.
6870,1,Harriet swooned.
313,1,What John could do is not visit Sally.
1351,0,Reports of the lettering on the covers of which the government prescribes the height are shocking waste of public funds.
2169,1,a The butcher cuts the meat.
7614,0,There stabbed an animal.
7451,1,Mary prefers for Bill to come.
2932,1,Martha carved a toy out of a piece of wood for the baby.
6453,0,Mary didn't see almost any flower.
1347,1,Reports the lettering on the covers of which the government prescribes the height of are a shocking waste of public funds.
4544,1,He ought to leave his luggage here.
8010,1,Who poisoned who?
5840,1,I've never seen him eat asparagus.
4021,0,The foxes seem compatible for the chickens.
3883,1,The senators know that the president is telling a lie.
2938,1,"$100,000 will build a house."
942,1,It annoys people that dogs bark.
387,0,Any man didn't eat dinner.
941,1,That dogs bark annoys people.
